customer_id,transaction_id,order_id,timestamp,amount,transaction_status,payment_method,bank,failure_reason,checkout_started,checkout_completed,cart_value,subscription_id,subscription_status,subscription_amount,renewal_date,invoice_id,invoice_amount,invoice_due_date,invoice_status,mandate_id,mandate_status,retry_count,payment_method_id,payment_method_expiry,product_id,product_category,product_price,promise_date,promise_status
C02637,T068698,O008698,2026-06-16T02:22:28,120000.0,FAILED,UPI,HDFC_BANK,card_expired,True,False,125595.04,,,,,INV09411,50000.0,2026-09-19,ISSUED,M01894,ACTIVE,0.0,PM01894,2026-12-23,P00457,Electronics,120000.0,,
C01301,T068699,O008699,2026-06-16T02:25:43,65000.0,SUCCESS,CARD,KOTAK_BANK,,True,True,75735.23,,,,,,,,,M01912,ACTIVE,0.0,PM01912,2028-01-25,P00001,Electronics,65000.0,,
C04675,T068700,O008700,2026-06-16T02:29:01,299.0,SUCCESS,UPI,HDFC_BANK,,True,True,300.93,,,,,,,,,,,,PM03102,2026-09-24,P00391,Hardware,299.0,,
C03107,T068701,O008701,2026-06-16T02:36:37,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,518.3,,,,,,,,,,,,PM00001,2027-12-31,P00037,Accessories,499.0,,
C03065,T068702,O008702,2026-06-16T02:37:49,4999.0,PENDING,UPI,HDFC_BANK,,True,True,5410.09,,,,,,,,,,,,PM00001,2027-12-31,P00310,Accessories,4999.0,,
C04930,T068703,O008703,2026-06-16T02:39:57,1999.0,SUCCESS,UPI,KOTAK_BANK,,True,True,2173.19,,,,,,,,,,,,PM00338,2028-12-29,P00500,Hardware,1999.0,,
C03846,T068704,O008704,2026-06-16T02:47:46,799.0,FAILED,CARD,ICICI_BANK,insufficient_funds,True,True,864.96,S01339,PAST_DUE,1499.0,2026-08-28,,,,,,,,PM01339,2026-12-10,P00337,Office Supplies,799.0,,
C02219,T068705,O008705,2026-06-16T02:58:02,4999.0,SUCCESS,UPI,AXIS_BANK,,True,True,5216.39,,,,,,,,,,,,PM03438,2027-04-04,P00095,Cloud Services,4999.0,,
C02638,T068706,O008706,2026-06-16T02:58:55,85000.0,SUCCESS,UPI,SBI,,True,True,96436.04,,,,,,,,,,,,PM01947,2027-09-08,P00238,Electronics,85000.0,,
C02171,T068707,O008707,2026-06-16T03:01:41,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1358.18,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C04683,T068708,O008708,2026-06-16T03:05:17,2999.0,FAILED,UPI,ICICI_BANK,insufficient_funds,True,True,3703.37,S00232,PAST_DUE,999.0,2026-08-28,,,,,M00232,ACTIVE,0.0,PM00232,2026-09-25,P00145,Accessories,2999.0,,
C04841,T068709,O008709,2026-06-16T03:09:19,4999.0,SUCCESS,UPI,ICICI_BANK,,True,True,5210.17,,,,,INV09996,250000.0,2026-09-10,ISSUED,,,,PM03766,2027-01-18,P00082,Software,4999.0,,
C04463,T068710,O008710,2026-06-16T03:10:48,2499.0,SUCCESS,NETBANKING,AXIS_BANK,,True,True,2659.4,,,,,,,,,,,,PM04579,2026-12-20,P00002,Accessories,2499.0,,
C00006,T068711,O008711,2026-06-16T03:14:47,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2616.17,S00817,ACTIVE,2999.0,2026-09-19,,,,,,,,PM00817,2028-02-10,P00278,Software,2499.0,,
C04551,T068712,O008712,2026-06-16T03:15:58,4999.0,SUCCESS,UPI,SBI,,True,True,5147.56,,,,,,,,,,,,PM04180,2029-01-31,P00025,Accessories,4999.0,,
C00519,T068713,O008713,2026-06-16T03:18:55,25000.0,SUCCESS,UPI,HDFC_BANK,,True,True,25894.84,,,,,,,,,,,,PM00001,2027-12-31,P00073,Electronics,25000.0,,
C02577,T068714,O008714,2026-06-16T03:21:29,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1406.74,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C00359,T068715,O008715,2026-06-16T03:21:54,2499.0,SUCCESS,CARD,KOTAK_BANK,,True,True,2714.8,,,,,,,,,M02996,ACTIVE,0.0,PM02996,2028-01-11,P00087,Cloud Services,2499.0,,
C01865,T068716,O008716,2026-06-16T03:24:12,59998.0,SUCCESS,UPI,HDFC_BANK,,True,True,63628.16,,,,,,,,,,,,PM00001,2027-12-31,P00350,Software,29999.0,,
C00153,T068717,O008717,2026-06-16T03:27:40,4998.0,SUCCESS,CARD,ICICI_BANK,,True,True,5473.34,,,,,,,,,,,,PM03602,2029-03-29,P00186,Software,2499.0,,
C04034,T068718,O008718,2026-06-16T03:37:54,1999.0,SUCCESS,UPI,SBI,,True,True,2110.74,,,,,,,,,M02846,ACTIVE,0.0,PM04552,2026-09-02,P00122,Office Supplies,1999.0,,
C03027,T068719,O008719,2026-06-16T03:51:22,1499.0,SUCCESS,UPI,HDFC_BANK,,True,True,1864.21,,,,,,,,,,,,PM00001,2027-12-31,P00339,Accessories,1499.0,,
C00303,T068720,O008720,2026-06-16T03:52:35,299.0,SUCCESS,UPI,ICICI_BANK,,True,True,369.79,,,,,,,,,,,,PM01793,2028-01-10,P00044,Hardware,299.0,,
C02013,T068721,O008721,2026-06-16T03:56:47,5999.0,SUCCESS,UPI,SBI,,True,True,7492.02,,,,,,,,,M01427,SUSPENDED,1.0,PM01427,2028-11-17,P00377,Office Supplies,5999.0,,
C04167,T068722,O008722,2026-06-16T03:59:04,5998.0,SUCCESS,UPI,HDFC_BANK,,True,True,6682.94,,,,,,,,,,,,PM04001,2026-09-26,P00311,Accessories,2999.0,,
C02973,T068723,O008723,2026-06-16T04:04:31,15000.0,SUCCESS,UPI,ICICI_BANK,,True,True,16040.42,,,,,,,,,,,,PM04101,2029-01-07,P00284,Electronics,15000.0,,
C02889,T068724,O008724,2026-06-16T04:08:24,2999.0,SUCCESS,CARD,ICICI_BANK,,True,True,3500.52,,,,,,,,,,,,PM00038,2026-09-05,P00145,Accessories,2999.0,,
C02281,T068725,O008725,2026-06-16T04:08:50,999.0,PENDING,UPI,HDFC_BANK,,True,True,999.22,,,,,,,,,,,,PM00001,2027-12-31,P00004,Software,999.0,,
C02372,T068726,O008726,2026-06-16T04:09:03,2499.0,SUCCESS,NETBANKING,KOTAK_BANK,,True,True,2851.8,,,,,,,,,,,,PM00939,2026-09-13,P00002,Accessories,2499.0,,
C04494,T068727,O008727,2026-06-16T04:09:22,1999.0,SUCCESS,CARD,HDFC_BANK,,True,True,2292.24,,,,,,,,,,,,PM03270,2028-01-05,P00265,Office Supplies,1999.0,,
C02969,T068728,O008728,2026-06-16T04:09:48,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5294.55,,,,,,,,,,,,PM00001,2027-12-31,P00415,Software,4999.0,,
C04575,T068729,O008729,2026-06-16T04:12:15,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,6147.06,,,,,,,,,,,,PM00001,2027-12-31,P00342,Accessories,4999.0,,
C03925,T068730,O008730,2026-06-16T04:20:19,2499.0,SUCCESS,CARD,HDFC_BANK,,True,True,2778.33,,,,,,,,,,,,PM04523,2029-02-05,P00002,Accessories,2499.0,,
C03854,T068731,O008731,2026-06-16T04:20:46,14999.0,FAILED,UPI,SBI,insufficient_funds,True,False,17694.38,,,,,,,,,,,,PM01241,2026-09-17,P00279,Cloud Services,14999.0,,
C04047,T068732,O008732,2026-06-16T04:21:03,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5687.23,,,,,,,,,,,,PM00001,2027-12-31,P00485,Software,4999.0,,
C04338,T068733,O008733,2026-06-16T04:23:16,25000.0,SUCCESS,UPI,ICICI_BANK,,True,True,30502.14,,,,,,,,,M01572,ACTIVE,0.0,PM01572,2027-10-28,P00494,Electronics,25000.0,,
C00470,T068734,O008734,2026-06-16T04:23:36,25000.0,SUCCESS,UPI,HDFC_BANK,,True,True,26061.41,,,,,INV09814,120000.0,2026-06-10,OVERDUE,,,,PM00001,2027-12-31,P00461,Electronics,25000.0,2026-08-15,UNFULFILLED
C01025,T068735,O008735,2026-06-16T04:24:35,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,613.69,,,,,,,,,,,,PM00001,2027-12-31,P00393,Accessories,499.0,,
C01936,T068736,O008736,2026-06-16T04:25:52,5999.0,SUCCESS,UPI,HDFC_BANK,,True,True,6727.65,,,,,,,,,,,,PM00001,2027-12-31,P00413,Hardware,5999.0,,
C02192,T068737,O008737,2026-06-16T04:34:23,2999.0,SUCCESS,UPI,HDFC_BANK,,True,True,3123.86,,,,,,,,,,,,PM00001,2027-12-31,P00496,Accessories,2999.0,,
C00253,T068738,O008738,2026-06-16T04:51:36,1299.0,SUCCESS,UPI,HDFC_BANK,,True,True,1422.61,,,,,,,,,,,,PM00001,2027-12-31,P00003,Accessories,1299.0,,
C01890,T068739,O008739,2026-06-16T04:53:06,999.0,SUCCESS,NETBANKING,ICICI_BANK,,True,True,1135.01,S02905,PAST_DUE,299.0,2026-09-26,,,,,,,,PM02905,2026-11-16,P00275,Accessories,999.0,,
C02702,T068740,O008740,2026-06-16T04:54:55,65000.0,SUCCESS,MANDATE,ICICI_BANK,,True,True,78512.36,S00335,ACTIVE,499.0,2026-09-23,,,,,,,,PM00335,2027-02-15,P00001,Electronics,65000.0,,
C04538,T068741,O008741,2026-06-16T04:58:25,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5051.03,,,,,,,,,,,,PM00001,2027-12-31,P00411,Accessories,4999.0,,
C01618,T068742,O008742,2026-06-16T05:02:31,5999.0,SUCCESS,UPI,HDFC_BANK,,True,True,7083.69,,,,,,,,,,,,PM00001,2027-12-31,P00325,Hardware,5999.0,,
C03777,T068743,O008743,2026-06-16T05:03:15,1999.0,SUCCESS,UPI,ICICI_BANK,,True,True,2287.1,,,,,,,,,,,,PM01167,2026-09-01,P00250,Office Supplies,1999.0,,
C04469,T068744,O008744,2026-06-16T05:05:01,29999.0,SUCCESS,UPI,SBI,,True,True,36171.7,,,,,,,,,M00595,ACTIVE,0.0,PM00595,2026-09-02,P00382,Software,29999.0,,
C01369,T068745,O008745,2026-06-16T05:07:45,5999.0,SUCCESS,NETBANKING,AXIS_BANK,,True,True,6881.19,,,,,,,,,M02287,ACTIVE,0.0,PM02287,2028-05-17,P00476,Hardware,5999.0,,
C02695,T068746,O008746,2026-06-16T05:08:30,999.0,SUCCESS,UPI,ICICI_BANK,,True,True,1134.52,,,,,,,,,,,,PM03101,2029-05-05,P00353,Software,999.0,,
C03333,T068747,O008747,2026-06-16T05:10:37,30000.0,FAILED,UPI,HDFC_BANK,timeout,True,False,34525.27,,,,,,,,,,,,PM00001,2027-12-31,P00286,Electronics,15000.0,,
C02766,T068748,O008748,2026-06-16T05:10:55,2499.0,SUCCESS,CARD,SBI,,True,True,2618.73,,,,,,,,,,,,PM03472,2026-09-26,P00002,Accessories,2499.0,,
C01323,T068749,O008749,2026-06-16T05:23:36,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2940.46,,,,,,,,,,,,PM00001,2027-12-31,P00267,Software,2499.0,,
C02211,T068750,O008750,2026-06-16T05:25:54,5999.0,PENDING,UPI,HDFC_BANK,,True,False,6233.16,,,,,,,,,,,,PM00001,2027-12-31,P00476,Hardware,5999.0,,
C00070,T068751,O008751,2026-06-16T05:28:02,29999.0,SUCCESS,UPI,HDFC_BANK,,True,True,33175.98,,,,,INV09750,120000.0,2026-07-20,PAID,,,,PM00001,2027-12-31,P00147,Software,29999.0,,
C04472,T068752,O008752,2026-06-16T05:30:00,15000.0,FAILED,UPI,HDFC_BANK,insufficient_funds,True,False,17983.19,,,,,,,,,,,,PM04904,2027-06-21,P00455,Electronics,15000.0,,
C02461,T068753,O008753,2026-06-16T05:48:44,1499.0,SUCCESS,MANDATE,HDFC_BANK,,True,True,1560.89,,,,,,,,,,,,PM02311,2029-01-28,P00302,Accessories,1499.0,,
C02695,T068754,O008754,2026-06-16T06:00:18,2499.0,SUCCESS,UPI,ICICI_BANK,,True,True,2757.78,,,,,,,,,,,,PM03101,2029-05-05,P00002,Accessories,2499.0,,
C04798,T068755,O008755,2026-06-16T06:03:32,299.0,PENDING,UPI,AXIS_BANK,,True,True,326.16,,,,,,,,,,,,PM01161,2029-03-23,P00281,Office Supplies,299.0,,
C04008,T068756,O008756,2026-06-16T06:07:10,2499.0,SUCCESS,UPI,ICICI_BANK,,True,True,3001.86,,,,,,,,,,,,PM00786,2026-11-08,P00419,Software,2499.0,,
C02174,T068757,O008757,2026-06-16T06:09:33,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2828.29,,,,,,,,,,,,PM00001,2027-12-31,P00108,Cloud Services,2499.0,,
C00893,T068758,O008758,2026-06-16T06:14:19,999.0,SUCCESS,UPI,SBI,,True,True,1054.08,,,,,,,,,,,,PM01356,2027-08-26,P00004,Software,999.0,,
C02927,T068759,O008759,2026-06-16T06:15:19,799.0,SUCCESS,UPI,HDFC_BANK,,True,True,937.04,,,,,,,,,,,,PM00001,2027-12-31,P00379,Office Supplies,799.0,,
C03780,T068760,O008760,2026-06-16T06:17:21,65000.0,SUCCESS,UPI,ICICI_BANK,,True,True,70181.55,,,,,,,,,,,,PM04401,2027-12-21,P00001,Electronics,65000.0,,
C02269,T068761,O008761,2026-06-16T06:19:10,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,3110.26,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C01699,T068762,O008762,2026-06-16T06:31:23,499.0,SUCCESS,CARD,CITI_BANK,,True,True,512.14,,,,,,,,,M02627,ACTIVE,0.0,PM04747,2029-04-05,P00161,Accessories,499.0,,
C03971,T068763,O008763,2026-06-16T06:32:46,4999.0,SUCCESS,UPI,KOTAK_BANK,,True,True,5910.36,S02545,ACTIVE,999.0,2026-08-09,,,,,M02545,ACTIVE,0.0,PM04614,2026-12-21,P00233,Software,4999.0,,
C00051,T068764,O008764,2026-06-16T06:37:51,120000.0,PENDING,UPI,HDFC_BANK,,True,False,147648.58,,,,,,,,,,,,PM00001,2027-12-31,P00372,Electronics,120000.0,,
C00365,T068765,O008765,2026-06-16T06:38:13,1999.0,SUCCESS,CARD,AXIS_BANK,,True,True,2018.68,,,,,,,,,,,,PM03060,2027-02-02,P00446,Hardware,1999.0,,
C03357,T068766,O008766,2026-06-16T06:48:24,299.0,SUCCESS,CARD,ICICI_BANK,,True,True,310.45,,,,,,,,,M01482,FAILED,0.0,PM01482,2027-06-29,P00054,Office Supplies,299.0,,
C00438,T068767,O008767,2026-06-16T06:50:04,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,80105.17,,,,,,,,,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C03169,T068768,O008768,2026-06-16T06:51:54,1299.0,SUCCESS,CARD,SBI,,True,True,1564.65,,,,,,,,,,,,PM03707,2027-04-04,P00003,Accessories,1299.0,,
C00662,T068769,O008769,2026-06-16T06:53:24,999.0,SUCCESS,CARD,AXIS_BANK,,True,True,1118.23,S02285,ACTIVE,999.0,2026-08-04,,,,,,,,PM03932,2026-12-31,P00394,Cloud Services,999.0,,
C03804,T068770,O008770,2026-06-16T06:57:36,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2801.11,,,,,,,,,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C01513,T068771,O008771,2026-06-16T06:59:56,1499.0,SUCCESS,UPI,HDFC_BANK,,True,True,1663.07,,,,,INV09380,50000.0,2026-08-09,OVERDUE,,,,PM00001,2027-12-31,P00339,Accessories,1499.0,,
C01675,T068772,O008772,2026-06-16T07:03:33,2999.0,SUCCESS,CARD,SBI,,True,True,3586.7,S02636,ACTIVE,1499.0,2026-09-20,,,,,,,,PM02636,2026-09-22,P00090,Accessories,2999.0,,
C00394,T068773,O008773,2026-06-16T07:05:00,14999.0,PENDING,UPI,HDFC_BANK,,True,True,18253.27,,,,,,,,,,,,PM00001,2027-12-31,P00399,Cloud Services,14999.0,,
C00246,T068774,O008774,2026-06-16T07:07:11,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5360.98,,,,,INV08931,50000.0,2026-08-06,OVERDUE,,,,PM00001,2027-12-31,P00363,Accessories,4999.0,2026-08-15,UNFULFILLED
C02844,T068775,O008775,2026-06-16T07:12:22,85000.0,SUCCESS,MANDATE,SBI,,True,True,98169.17,,,,,INV09516,120000.0,2026-07-17,OVERDUE,,,,PM04911,2028-11-10,P00295,Electronics,85000.0,2026-08-15,UNFULFILLED
C01158,T068776,O008776,2026-06-16T07:14:42,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,76799.95,,,,,,,,,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C00246,T068777,O008777,2026-06-16T07:26:39,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,54530.19,,,,,,,,,,,,PM00001,2027-12-31,P00410,Electronics,45000.0,,
C01426,T068778,O008778,2026-06-16T07:37:24,4999.0,PENDING,UPI,HDFC_BANK,,True,False,6206.64,,,,,,,,,,,,PM00001,2027-12-31,P00485,Software,4999.0,,
C04905,T068779,O008779,2026-06-16T07:39:12,4998.0,FAILED,UPI,HDFC_BANK,network_error,True,True,5801.75,S01615,PAST_DUE,9999.0,2026-08-15,INV09983,25000.0,2026-08-30,OVERDUE,M01615,SUSPENDED,0.0,PM01615,2026-09-04,P00102,Software,2499.0,2026-08-15,UNFULFILLED
C00087,T068780,O008780,2026-06-16T07:40:51,2499.0,FAILED,UPI,HDFC_BANK,insufficient_funds,True,False,2672.02,,,,,,,,,,,,PM03936,2028-08-04,P00094,Software,2499.0,,
C04314,T068781,O008781,2026-06-16T07:49:13,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,2863.65,,,,,,,,,,,,PM00001,2027-12-31,P00077,Cloud Services,2499.0,,
C04472,T068782,O008782,2026-06-16T07:55:31,15000.0,SUCCESS,UPI,HDFC_BANK,,True,True,18002.16,,,,,INV09765,25000.0,2026-07-25,PAID,,,,PM04904,2027-06-21,P00165,Electronics,15000.0,,
C01560,T068783,O008783,2026-06-16T08:06:49,499.0,SUCCESS,UPI,HDFC_BANK,,True,True,507.51,,,,,INV09682,25000.0,2026-09-18,PAID,,,,PM00001,2027-12-31,P00126,Accessories,499.0,,
C02804,T068784,O008784,2026-06-16T08:09:32,1299.0,SUCCESS,UPI,AXIS_BANK,,True,True,1487.72,,,,,INV09974,50000.0,2026-09-27,ISSUED,,,,PM03307,2027-01-10,P00003,Accessories,1299.0,,
C00665,T068785,O008785,2026-06-16T08:11:01,25000.0,SUCCESS,UPI,HDFC_BANK,,True,True,29796.98,,,,,,,,,,,,PM00001,2027-12-31,P00022,Electronics,25000.0,,
C03167,T068786,O008786,2026-06-16T08:15:24,2999.0,SUCCESS,UPI,HDFC_BANK,,True,True,3465.54,,,,,,,,,,,,PM00001,2027-12-31,P00311,Accessories,2999.0,,
C04817,T068787,O008787,2026-06-16T08:22:06,15000.0,FAILED,UPI,HDFC_BANK,,True,True,17699.91,,,,,,,,,,,,PM00001,2027-12-31,P00159,Electronics,15000.0,,
C01668,T068788,O008788,2026-06-16T08:22:08,45000.0,SUCCESS,UPI,HDFC_BANK,,True,True,49151.79,,,,,,,,,,,,PM01819,2028-10-09,P00182,Electronics,45000.0,,
C02639,T068789,O008789,2026-06-16T08:32:19,2499.0,PENDING,UPI,HDFC_BANK,,True,False,2899.33,,,,,INV09618,250000.0,2026-06-17,PAID,,,,PM00001,2027-12-31,P00002,Accessories,2499.0,,
C01467,T068790,O008790,2026-06-16T08:32:21,65000.0,SUCCESS,UPI,AXIS_BANK,,True,True,76696.06,,,,,INV09979,50000.0,2026-09-22,ISSUED,,,,PM02673,2029-05-22,P00001,Electronics,65000.0,,
C02234,T068791,O008791,2026-06-16T08:34:41,65000.0,SUCCESS,UPI,HDFC_BANK,,True,True,68489.81,,,,,,,,,,,,PM00001,2027-12-31,P00001,Electronics,65000.0,,
C02174,T068792,O008792,2026-06-16T08:45:10,14999.0,SUCCESS,UPI,HDFC_BANK,,True,True,18738.07,,,,,,,,,,,,PM00001,2027-12-31,P00305,Cloud Services,14999.0,,
C03610,T068793,O008793,2026-06-16T08:46:17,4999.0,SUCCESS,CARD,HDFC_BANK,,True,True,5283.74,,,,,,,,,,,,PM01478,2028-10-16,P00453,Accessories,4999.0,,
C04034,T068794,O008794,2026-06-16T08:49:39,29999.0,SUCCESS,UPI,SBI,,True,True,33973.56,S02846,PAST_DUE,499.0,2026-08-07,,,,,,,,PM04552,2026-09-02,P00327,Software,29999.0,,
C04312,T068795,O008795,2026-06-16T08:51:28,65000.0,SUCCESS,UPI,ICICI_BANK,,True,True,70544.3,S01401,PAST_DUE,999.0,2026-08-01,,,,,,,,PM01401,2026-09-10,P00001,Electronics,65000.0,,
C01104,T068796,O008796,2026-06-16T08:55:11,499.0,FAILED,UPI,HDFC_BANK,,True,True,609.87,,,,,,,,,,,,PM00001,2027-12-31,P00211,Accessories,499.0,,
C01186,T068797,O008797,2026-06-16T08:57:02,2499.0,SUCCESS,UPI,HDFC_BANK,,True,True,3034.61,,,,,INV09674,25000.0,2026-07-29,PAID,,,,PM02770,2027-01-07,P00002,Accessories,2499.0,,
C04937,T068798,O008798,2026-06-16T08:57:47,120000.0,SUCCESS,CARD,ICICI_BANK,,True,True,143336.52,,,,,,,,,,,,PM04952,2028-12-27,P00106,Electronics,120000.0,,
C04314,T068799,O008799,2026-06-16T09:10:54,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5663.86,,,,,,,,,,,,PM00001,2027-12-31,P00366,Accessories,4999.0,,
C02486,T068800,O008800,2026-06-16T09:11:15,14999.0,SUCCESS,CARD,HDFC_BANK,,True,True,17836.54,S00270,ACTIVE,299.0,2026-08-26,,,,,,,,PM00270,2026-12-06,P00346,Software,14999.0,,
C04933,T068801,O008801,2026-06-16T09:11:43,14999.0,SUCCESS,UPI,HDFC_BANK,,True,True,16110.16,,,,,INV08964,50000.0,2026-06-17,OVERDUE,,,,PM00001,2027-12-31,P00239,Software,14999.0,2026-08-15,UNFULFILLED
C00667,T068802,O008802,2026-06-16T09:13:51,15000.0,SUCCESS,UPI,HDFC_BANK,,True,True,18520.69,S00721,CANCELLED,1499.0,2026-08-02,,,,,,,,PM03456,2028-01-30,P00100,Electronics,15000.0,,
C04937,T068803,O008803,2026-06-16T09:15:53,2999.0,SUCCESS,CARD,ICICI_BANK,,True,True,3728.56,,,,,,,,,,,,PM04952,2028-12-27,P00407,Accessories,2999.0,,
C01210,T068804,O008804,2026-06-16T09:26:09,1499.0,SUCCESS,UPI,HDFC_BANK,,True,True,1834.24,,,,,,,,,,,,PM00001,2027-12-31,P00189,Accessories,1499.0,,
C04700,T068805,O008805,2026-06-16T09:26:43,5999.0,SUCCESS,CARD,KOTAK_BANK,,True,True,7203.09,S00727,CANCELLED,1499.0,2026-08-21,,,,,,,,PM03055,2026-10-10,P00306,Hardware,5999.0,,
C02315,T068806,O008806,2026-06-16T09:29:17,4999.0,SUCCESS,UPI,HDFC_BANK,,True,True,5012.78,,,,,INV09758,250000.0,2026-08-09,OVERDUE,,,,PM00001,2027-12-31,P00048,Accessories,4999.0,,
C02339,T068807,O008807,2026-06-16T09:35:11,29999.0,SUCCESS,UPI,HDFC_BANK,,True,True,37120.57,,,,,,,,,,,,PM00001,2027-12-31,P00171,Software,29999.0,,
C00500,T068808,O008808,2026-06-16T09:35:41,1299.0,SUCCESS,UPI,SBI,,True,True,1580.68,,,,,,,,,,,,PM02414,2027-08-20,P00003,Accessories,1299.0,,
C04545,T068809,O008809,2026-06-16T09:39:40,120000.0,FAILED,CARD,HDFC_BANK,timeout,True,False,146943.7,,,,,,,,,M00651,ACTIVE,0.0,PM00651,2028-03-18,P00059,Electronics,120000.0,,
C04248,T068810,O008810,2026-06-16T09:49:06,25000.0,FAILED,CARD,HDFC_BANK,network_error,True,False,30551.59,,,,,,,,,,,,PM04593,2028-11-13,P00437,Electronics,25000.0,,
C02839,T068811,O008811,2026-06-16T09:52:46,5999.0,SUCCESS,CARD,KOTAK_BANK,,True,True,6500.76,,,,,,,,,M00373,ACTIVE,0.0,PM03510,2027-02-02,P00377,Office Supplies,5999.0,,
C01334,T068812,O008812,2026-06-16T09:53:23,5999.0,SUCCESS,CARD,SBI,,True,True,6432.06,S01180,ACTIVE,299.0,2026-09-19,INV09472,25000.0,2026-07-30,PAID,,,,PM01180,2026-09-25,P00377,Office Supplies,5999.0,,
C02854,T068813,O008813,2026-06-16T09:55:21,999.0,PENDING,CARD,CITI_BANK,,True,False,1135.63,,,,,,,,,,,,PM00934,2029-05-14,P00482,Software,999.0,,
C02836,T068814,O008814,2026-06-16T09:57:22,15000.0,FAILED,UPI,HDFC_BANK,card_expired,True,False,18042.4,,,,,,,,,,,,PM00001,2027-12-31,P00425,Electronics,15000.0,,
C02108,T068815,O008815,2026-06-16T10:00:51,120000.0,PENDING,UPI,HDFC_BANK,,True,True,139522.07,,,,,,,,,,,,PM00001,2027-12-31,P00292,Electronics,120000.0,,
C00739,T068816,O008816,2026-06-16T10:04:58,2499.0,SUCCESS,CARD,HDFC_BANK,,True,True,2857.49,,,,,,,,,,,,PM01275,2026-10-15,P00077,Cloud Services,2499.0,,
C00183,T068817,O008817,2026-06-16T10:07:32,14999.0,SUCCESS,CARD,SBI,,True,True,18192.18,,,,,,,,,M02816,ACTIVE,0.0,PM03161,2026-10-07,P00420,Cloud Services,14999.0,,
C01472,T068818,O008818,2026-06-16T10:10:42,1499.0,SUCCESS,UPI,HDFC_BANK,,True,True,1666.78,,,,,,,,,,,,PM00001,2027-12-31,P00289,Accessories,1499.0,,
C03324,T068819,O008819,2026-06-16T10:20:29,999.0,SUCCESS,CARD,CITI_BANK,,True,True,1066.18,,,,,,,,,,,,PM03254,2026-11-01,P00328,Software,999.0,,
C04036,T068820,O008820,2026-06-16T10:21:16,25000.0,SUCCESS,UPI,HDFC_BANK,,True,True,29626.04,,,,,,,,,,,,PM00001,2027-12-31,P00373,Electronics,25000.0,,
C03125,T068821,O008821,2026-06-16T10:22:04,29999.0,SUCCESS,UPI,HDFC_BANK,,True,True,35649.62,,,,,,,,,,,,PM01801,2026-10-11,P00285,Software,29999.0,,
C02734,T068822,O008822,2026-06-16T10:23:02,4999.0,SUCCESS,CARD,SBI,,True,True,5404.85,,,,,INV09647,50000.0,2026-08-22,PAID,M00309,ACTIVE,0.0,PM00309,2028-05-15,P00064,Accessories,4999.0,,
C04246,T068823,O008823,2026-06-16T10:23:09,4999.0,FAILED,UPI,HDFC_BANK,card_expired,True,False,5428.48,,,,,,,,,,,,PM00001,2027-12-31,P00321,Accessories,4999.0,,
C02301,T068824,O008824,2026-06-16T10:25:58,29999.0,FAILED,UPI,ICICI_BANK,timeout,True,False,35968.63,,,,,,,,,,,,PM00298,2026-09-25,P00200,Cloud Services,29999.0,,
C02169,T068825,O008825,2026-06-16T10:29:12,999.0,FAILED,UPI,HDFC_BANK,card_expired,True,False,1219.34,,,,,,,,,,,,PM00001,2027-12-31,P00328,Software,999.0,,
C03370,T068826,O008826,2026-06-16T10:35:25,2999.0,SUCCESS,UPI,KOTAK_BANK,,True,True,3057.8,,,,,,,,,,,,PM01684,2026-12-12,P00364,Accessories,2999.0,,
C01831,T068827,O008827,2026-06-16T10:45:11,2499.0,SUCCESS,UPI,SBI,,True,True,2790.44,,,,,,,,,,,,PM04400,2026-09-11,P00077,Cloud Services,2499.0,,
C01839,T068828,O008828,2026-06-16T10:47:10,1299.0,SUCCESS,NETBANKING,HDFC_BANK,,True,True,1499.08,,,,,,,,,,,,PM01874,2026-12-28,P00003,Accessories,1299.0,,
